"component_name","filename","gbif_id","conversion_mean","predicted_conversion_factor_cm","genus_species","family","area","petiole_width","LMA","lat","lon","eco_name","biome","bio_1","bio_4","bio_12","bio_15","ai","wind","srad","leaf_phenology"
"Cissus_palmata_1056386282__L__27-1328-494-1753","Cissus_palmata_1056386282",1056386282,0,90.58241736,"Cissus palmata","unknown",3.61,0.121937141,2.643164661,-24.026944,-58.563333,"Humid Chaco","Tropical & Subtropical Grasslands, Savannas & Shrubland",23.50016594,368.2717896,1001,41.77965164,5334,2.758666754,17039.83398,NA
"Cissus_palmata_1056386282__L__870-2473-1322-2995","Cissus_palmata_1056386282",1056386282,0,90.58241736,"Cissus palmata","unknown",4.95,0.147287569,2.342894777,-24.026944,-58.563333,"Humid Chaco","Tropical & Subtropical Grasslands, Savannas & Shrubland",23.50016594,368.2717896,1001,41.77965164,5334,2.758666754,17039.83398,NA
"Cissus_palmata_1056988216__L__254-1152-709-1553","Cissus_palmata_1056988216",1056988216,0,90.76788877,"Cissus palmata","unknown",5.15,0.134028953,2.051323285,-23.5325,-60.547778,"Dry Chaco","Tropical & Subtropical Grasslands, Savannas & Shrubland",23.19883347,398.8806152,570,60.1867981,2879,2.887000084,17216.25,NA
"Cissus_palmata_1056988216__L__643-762-767-1152","Cissus_palmata_1056988216",1056988216,0,90.76788877,"Cissus palmata","unknown",2.32,0.104517502,2.781813824,-23.5325,-60.547778,"Dry Chaco","Tropical & Subtropical Grasslands, Savannas & Shrubland",23.19883347,398.8806152,570,60.1867981,2879,2.887000084,17216.25,NA
"Cissus_palmata_1056988216__L__895-1333-1213-1833","Cissus_palmata_1056988216",1056988216,0,90.76788877,"Cissus palmata","unknown",4.8,0.124644394,2.10722213,-23.5325,-60.547778,"Dry Chaco","Tropical & Subtropical Grasslands, Savannas & Shrubland",23.19883347,398.8806152,570,60.1867981,2879,2.887000084,17216.25,NA
"Cissus_palmata_1423893192__L__152-1930-371-2347","Cissus_palmata_1423893192",1423893192,116.732614,108.5571228,"Cissus palmata","unknown",2.24,0.062365689,1.900324859,-27.554167,-58.750278,"Humid Chaco","Tropical & Subtropical Grasslands, Savannas & Shrubland",20.99349976,426.6753845,1390,41.3231163,8386,2.981333256,16838.33398,NA
"Cissus_palmata_1423893192__L__206-1362-710-1642","Cissus_palmata_1423893192",1423893192,116.732614,108.5571228,"Cissus palmata","unknown",3.08,0.077573737,1.682659411,-27.554167,-58.750278,"Humid Chaco","Tropical & Subtropical Grasslands, Savannas & Shrubland",20.99349976,426.6753845,1390,41.3231163,8386,2.981333256,16838.33398,NA
"Cissus_rubiginosa_1019563176__L__1878-2465-2459-3012","Cissus_rubiginosa_1019563176",1019563176,0,129.053323,"Cissus rubiginosa","unknown",12.87,0.128264387,1.690511413,7.69917,-8.39472,"Guinean montane forests","Tropical & Subtropical Moist Broadleaf Forests",22.40616608,70.72834778,1917,69.76379395,11930,1.643000007,16449.33398,NA
"Cissus_rubiginosa_1019563176__L__2796-1790-3622-2499","Cissus_rubiginosa_1019563176",1019563176,0,129.053323,"Cissus rubiginosa","unknown",21.51,0.129892468,1.389339794,7.69917,-8.39472,"Guinean montane forests","Tropical & Subtropical Moist Broadleaf Forests",22.40616608,70.72834778,1917,69.76379395,11930,1.643000007,16449.33398,NA
"Cissus_rubiginosa_1265085155__L__1305-3733-1984-4324","Cissus_rubiginosa_1265085155",1265085155,0,129.0634196,"Cissus rubiginosa","unknown",12.65,0.239315606,1.708673682,7.70389,-8.44139,"Western Guinean lowland forests","Tropical & Subtropical Moist Broadleaf Forests",23.89800072,71.08764648,1918,70.68959808,11853,1.537333369,16335.58301,NA
"Cissus_rubiginosa_1265085155__L__1753-3404-2277-4020","Cissus_rubiginosa_1265085155",1265085155,0,129.0634196,"Cissus rubiginosa","unknown",6.9,0.186599652,2.153859442,7.70389,-8.44139,"Western Guinean lowland forests","Tropical & Subtropical Moist Broadleaf Forests",23.89800072,71.08764648,1918,70.68959808,11853,1.537333369,16335.58301,NA
"Cissus_rubiginosa_1265085155__L__2626-1977-3409-2635","Cissus_rubiginosa_1265085155",1265085155,0,129.0634196,"Cissus rubiginosa","unknown",19.26,0.128954564,1.455187686,7.70389,-8.44139,"Western Guinean lowland forests","Tropical & Subtropical Moist Broadleaf Forests",23.89800072,71.08764648,1918,70.68959808,11853,1.537333369,16335.58301,NA
"Cissus_rubiginosa_1840450497__L__1069-1327-1904-2084","Cissus_rubiginosa_1840450497",1840450497,0,129.0449397,"Cissus rubiginosa","unknown",22.7,0.148048991,1.512320451,7.703611,-8.439444,"Western Guinean lowland forests","Tropical & Subtropical Moist Broadleaf Forests",23.89800072,71.08764648,1918,70.68959808,11853,1.537333369,16335.58301,NA
"Cissus_rubiginosa_1840450497__L__1225-200-1703-591","Cissus_rubiginosa_1840450497",1840450497,0,129.0449397,"Cissus rubiginosa","unknown",6.46,0.171536704,2.444200793,7.703611,-8.439444,"Western Guinean lowland forests","Tropical & Subtropical Moist Broadleaf Forests",23.89800072,71.08764648,1918,70.68959808,11853,1.537333369,16335.58301,NA
"Cissus_rubiginosa_1840450497__L__1588-4504-2163-5173","Cissus_rubiginosa_1840450497",1840450497,0,129.0449397,"Cissus rubiginosa","unknown",10.94,0.147235529,1.998669962,7.703611,-8.439444,"Western Guinean lowland forests","Tropical & Subtropical Moist Broadleaf Forests",23.89800072,71.08764648,1918,70.68959808,11853,1.537333369,16335.58301,NA
"Cissus_rubiginosa_1840450497__L__2147-2994-3181-3921","Cissus_rubiginosa_1840450497",1840450497,0,129.0449397,"Cissus rubiginosa","unknown",35.16,0.190606062,1.279543443,7.703611,-8.439444,"Western Guinean lowland forests","Tropical & Subtropical Moist Broadleaf Forests",23.89800072,71.08764648,1918,70.68959808,11853,1.537333369,16335.58301,NA
"Cissus_rubiginosa_1840450497__L__2180-2115-3189-2916","Cissus_rubiginosa_1840450497",1840450497,0,129.0449397,"Cissus rubiginosa","unknown",28.81,0.202816978,1.380702712,7.703611,-8.439444,"Western Guinean lowland forests","Tropical & Subtropical Moist Broadleaf Forests",23.89800072,71.08764648,1918,70.68959808,11853,1.537333369,16335.58301,NA
"Cissus_trianae_1319779371__L__1371-4730-1661-5184","Cissus_trianae_1319779371",1319779371,133.8490584,129.0493466,"Cissus trianae","unknown",3.77,0.089963984,2.060772906,-16.1367,-68.1133,"Central Andean wet puna","Montane Grasslands & Shrublands",11.22099972,108.0518036,798,73.6811142,6060,1.965666652,14541.91699,NA
"Cissus_trianae_1927898088__L__1583-2000-2013-2788","Cissus_trianae_1927898088",1927898088,119.9174032,118.4404658,"Cissus trianae","unknown",12.37,0.097606349,1.393028746,6.53,-76.32,"Northwestern Andean montane forests","Tropical & Subtropical Moist Broadleaf Forests",22.57116699,31.56838036,3459,35.12533951,20840,0.81433332,17499.66602,NA
"Cissus_trianae_2565879988__L__1078-1446-1294-1974","Cissus_trianae_2565879988",2565879988,113.1047699,106.9701301,"Cissus trianae","unknown",4.78,0.268463062,1.638265152,-22.365,-44.725556,"Campos Rupestres montane savanna","Tropical & Subtropical Grasslands, Savannas & Shrubland",11.88966656,238.8281403,2192,71.09584045,20460,2.392333269,14363.75,NA
"Cissus_trianae_2565879988__L__1448-863-1825-1011","Cissus_trianae_2565879988",2565879988,113.1047699,106.9701301,"Cissus trianae","unknown",2.07,0.075021428,2.255407279,-22.365,-44.725556,"Campos Rupestres montane savanna","Tropical & Subtropical Grasslands, Savannas & Shrubland",11.88966656,238.8281403,2192,71.09584045,20460,2.392333269,14363.75,NA
"Cissus_trianae_2565879988__L__1462-2910-1669-3144","Cissus_trianae_2565879988",2565879988,113.1047699,106.9701301,"Cissus trianae","unknown",1.07,0.106096321,2.902024314,-22.365,-44.725556,"Campos Rupestres montane savanna","Tropical & Subtropical Grasslands, Savannas & Shrubland",11.88966656,238.8281403,2192,71.09584045,20460,2.392333269,14363.75,NA
"Cissus_trianae_2565879988__L__1847-1598-2059-1695","Cissus_trianae_2565879988",2565879988,113.1047699,106.9701301,"Cissus trianae","unknown",0.81,0.112532142,3.227634675,-22.365,-44.725556,"Campos Rupestres montane savanna","Tropical & Subtropical Grasslands, Savannas & Shrubland",11.88966656,238.8281403,2192,71.09584045,20460,2.392333269,14363.75,NA
"Cissus_trianae_2565879988__L__597-2844-809-3286","Cissus_trianae_2565879988",2565879988,113.1047699,106.9701301,"Cissus trianae","unknown",3.62,0.106096321,1.821792777,-22.365,-44.725556,"Campos Rupestres montane savanna","Tropical & Subtropical Grasslands, Savannas & Shrubland",11.88966656,238.8281403,2192,71.09584045,20460,2.392333269,14363.75,NA
"Cissus_trianae_2565879988__L__669-672-1024-842","Cissus_trianae_2565879988",2565879988,113.1047699,106.9701301,"Cissus trianae","unknown",2.6,0.152625539,2.067311073,-22.365,-44.725556,"Campos Rupestres montane savanna","Tropical & Subtropical Grasslands, Savannas & Shrubland",11.88966656,238.8281403,2192,71.09584045,20460,2.392333269,14363.75,NA
"Cissus_trianae_3762888417__L__1184-1059-1361-1368","Cissus_trianae_3762888417",3762888417,0,91.59710965,"Cissus trianae","unknown",2.54,0.1328156,3.227006818,10.29424,-84.78747,"Talamancan montane forests","Tropical & Subtropical Moist Broadleaf Forests",18.3251667,75.79131317,3229,41.28810883,19183,3.5503335,19111.08398,NA
"Cissus_trianae_3897794469__L__3003-1688-3685-2259","Cissus_trianae_3897794469",3897794469,0,129.0513799,"Cissus trianae","unknown",8.67,0.088350502,1.478646835,-10.4472,-75.4397,"Peruvian Yungas","Tropical & Subtropical Moist Broadleaf Forests",15.27483368,61.79653931,971,59.61487961,7368,2.218999863,14012.08301,NA
"Cistus_creticus_1936696003__L__600-3548-902-3697","Cistus_creticus_1936696003",1936696003,0,129.0624354,"Cistus creticus","unknown",1.32,0.080893457,2.090396311,38.211,23.8865,"Aegean and Western Turkey sclerophyllous and mixed forests","Mediterranean Forests, Woodlands & Scrub",15.21700001,656.7133179,530,65.60949707,3268,3.916666746,15361.16699,"evergreen"
"Cistus_creticus_1936696003__L__2613-4381-2826-4812","Cistus_creticus_1936696003",1936696003,0,129.0624354,"Cistus creticus","unknown",2.05,0.054237315,1.766842743,38.211,23.8865,"Aegean and Western Turkey sclerophyllous and mixed forests","Mediterranean Forests, Woodlands & Scrub",15.21700001,656.7133179,530,65.60949707,3268,3.916666746,15361.16699,"evergreen"
"Cistus_creticus_4511926860__L__860-1473-967-1695","Cistus_creticus_4511926860",4511926860,128.9158701,126.9648864,"Cistus creticus","unknown",0.42,0.086725861,1.951888987,35.39045,24.90532,"Crete Mediterranean forests","Mediterranean Forests, Woodlands & Scrub",17.46423531,542.3734741,639,84.13480377,4363,4.467708111,16092.16699,"evergreen"
"Cistus_creticus_4511926860__L__2633-2330-2820-2557","Cistus_creticus_4511926860",4511926860,128.9158701,126.9648864,"Cistus creticus","unknown",1.35,0.02796825,1.249536201,35.39045,24.90532,"Crete Mediterranean forests","Mediterranean Forests, Woodlands & Scrub",17.46423531,542.3734741,639,84.13480377,4363,4.467708111,16092.16699,"evergreen"
"Cistus_creticus_4511926860__L__2069-3153-2205-3328","Cistus_creticus_4511926860",4511926860,128.9158701,126.9648864,"Cistus creticus","unknown",0.32,0.076397559,2.165554165,35.39045,24.90532,"Crete Mediterranean forests","Mediterranean Forests, Woodlands & Scrub",17.46423531,542.3734741,639,84.13480377,4363,4.467708111,16092.16699,"evergreen"
"Cistus_salviifolius_1936235023__L__602-3438-809-3663","Cistus_salviifolius_1936235023",1936235023,0,129.0607727,"Cistus salviifolius","unknown",0.91,0.080894499,2.164394845,41.756111,-7.1675,"Northwest Iberian montane forests","Mediterranean Forests, Woodlands & Scrub",12.73966599,514.4848022,1333,52.14765167,10649,2.42599988,14722.33301,"evergreen"
"Cistus_salviifolius_1936235023__L__1454-4033-1672-4402","Cistus_salviifolius_1936235023",1936235023,0,129.0607727,"Cistus salviifolius","unknown",2.19,0.118018402,1.547535608,41.756111,-7.1675,"Northwest Iberian montane forests","Mediterranean Forests, Woodlands & Scrub",12.73966599,514.4848022,1333,52.14765167,10649,2.42599988,14722.33301,"evergreen"
"Cistus_salviifolius_1936235023__L__2188-3917-2335-4190","Cistus_salviifolius_1936235023",1936235023,0,129.0607727,"Cistus salviifolius","unknown",1.23,0.047130994,1.929063617,41.756111,-7.1675,"Northwest Iberian montane forests","Mediterranean Forests, Woodlands & Scrub",12.73966599,514.4848022,1333,52.14765167,10649,2.42599988,14722.33301,"evergreen"
"Cistus_salviifolius_1936234366__L__1131-4302-1420-4445","Cistus_salviifolius_1936234366",1936234366,0,129.0607727,"Cistus salviifolius","unknown",1.23,0.101912813,3.477179439,41.2969,-6.4769,"Iberian sclerophyllous and semi-deciduous forests","Mediterranean Forests, Woodlands & Scrub",13.04150009,566.1109009,1064,55.37002945,7883,2.573333263,15397.33301,"evergreen"
"Cistus_salviifolius_1936235023__L__2781-1421-2883-1566","Cistus_salviifolius_1936235023",1936235023,0,129.0607727,"Cistus salviifolius","unknown",0.32,0.056408386,3.226435674,41.756111,-7.1675,"Northwest Iberian montane forests","Mediterranean Forests, Woodlands & Scrub",12.73966599,514.4848022,1333,52.14765167,10649,2.42599988,14722.33301,"evergreen"
"Cistus_salviifolius_1936235023__L__2816-3204-2997-3424","Cistus_salviifolius_1936235023",1936235023,0,129.0607727,"Cistus salviifolius","unknown",0.97,0.093301739,2.112241155,41.756111,-7.1675,"Northwest Iberian montane forests","Mediterranean Forests, Woodlands & Scrub",12.73966599,514.4848022,1333,52.14765167,10649,2.42599988,14722.33301,"evergreen"
"Citronella_smythii_3970634329__L__1057-3728-2038-4436","Citronella_smythii_3970634329",3970634329,104.9674754,106.5697085,"Citronella smythii","unknown",34.44,0.222200329,0.784463987,-17.695875,145.534217,"Queensland tropical rain forests","Tropical & Subtropical Moist Broadleaf Forests",18.95050049,305.8435364,2083,80.52959442,16137,3.850666761,19316.75,"evergreen"
"Citronella_smythii_2575431222__L__612-777-1730-2689","Citronella_smythii_2575431222",2575431222,139.542571,129.0562678,"Citronella smythii","unknown",44.94,0.188106105,1.319701876,-17.589722,145.709722,"Queensland tropical rain forests","Tropical & Subtropical Moist Broadleaf Forests",21.05766678,292.4622192,3456,53.23549271,21121,3.365333319,19322.5,"evergreen"
"Citronella_smythii_2575431222__L__1805-1105-3109-3123","Citronella_smythii_2575431222",2575431222,139.542571,129.0562678,"Citronella smythii","unknown",68.92,0.236595526,1.120814584,-17.589722,145.709722,"Queensland tropical rain forests","Tropical & Subtropical Moist Broadleaf Forests",21.05766678,292.4622192,3456,53.23549271,21121,3.365333319,19322.5,"evergreen"
"Citronella_smythii_3970634329__L__1550-1554-2814-2225","Citronella_smythii_3970634329",3970634329,104.9674754,106.5697085,"Citronella smythii","unknown",44.65,0.145107293,0.710394078,-17.695875,145.534217,"Queensland tropical rain forests","Tropical & Subtropical Moist Broadleaf Forests",18.95050049,305.8435364,2083,80.52959442,16137,3.850666761,19316.75,"evergreen"
"Citronella_smythii_3970634329__L__127-1386-1629-2023","Citronella_smythii_3970634329",3970634329,104.9674754,106.5697085,"Citronella smythii","unknown",48.88,0.228642252,0.686251037,-17.695875,145.534217,"Queensland tropical rain forests","Tropical & Subtropical Moist Broadleaf Forests",18.95050049,305.8435364,2083,80.52959442,16137,3.850666761,19316.75,"evergreen"
"Citronella_smythii_2575489766__L__439-1427-1476-2814","Citronella_smythii_2575489766",2575489766,140.0024645,129.0482224,"Citronella smythii","unknown",28.43,0.187488196,1.669142371,-17.378889,146.019444,"Queensland tropical rain forests","Tropical & Subtropical Moist Broadleaf Forests",23.44350052,257.2947083,3495,88.65789032,14969,4.363666534,19621.41602,"evergreen"
"Citronella_smythii_3970634329__L__44-1962-1388-2604","Citronella_smythii_3970634329",3970634329,104.9674754,106.5697085,"Citronella smythii","unknown",44.75,0.256515877,0.709787244,-17.695875,145.534217,"Queensland tropical rain forests","Tropical & Subtropical Moist Broadleaf Forests",18.95050049,305.8435364,2083,80.52959442,16137,3.850666761,19316.75,"evergreen"
"Citronella_smythii_3970634329__L__1202-2992-2369-3757","Citronella_smythii_3970634329",3970634329,104.9674754,106.5697085,"Citronella smythii","unknown",39.66,0.171746118,0.743293604,-17.695875,145.534217,"Queensland tropical rain forests","Tropical & Subtropical Moist Broadleaf Forests",18.95050049,305.8435364,2083,80.52959442,16137,3.850666761,19316.75,"evergreen"
"Citronella_smythii_2575431222__L__32-2659-1821-3596","Citronella_smythii_2575431222",2575431222,139.542571,129.0562678,"Citronella smythii","unknown",42.53,0.173328993,1.347783172,-17.589722,145.709722,"Queensland tropical rain forests","Tropical & Subtropical Moist Broadleaf Forests",21.05766678,292.4622192,3456,53.23549271,21121,3.365333319,19322.5,"evergreen"
"Citronella_smythii_3970634329__L__285-2931-1043-4200","Citronella_smythii_3970634329",3970634329,104.9674754,106.5697085,"Citronella smythii","unknown",44.94,0.293479894,0.708639406,-17.695875,145.534217,"Queensland tropical rain forests","Tropical & Subtropical Moist Broadleaf Forests",18.95050049,305.8435364,2083,80.52959442,16137,3.850666761,19316.75,"evergreen"
"Citronella_smythii_2575431222__L__1772-278-2776-2120","Citronella_smythii_2575431222",2575431222,139.542571,129.0562678,"Citronella smythii","unknown",38.91,0.214749147,1.394370788,-17.589722,145.709722,"Queensland tropical rain forests","Tropical & Subtropical Moist Broadleaf Forests",21.05766678,292.4622192,3456,53.23549271,21121,3.365333319,19322.5,"evergreen"
"Citronella_smythii_3970634329__L__592-573-1971-1371","Citronella_smythii_3970634329",3970634329,104.9674754,106.5697085,"Citronella smythii","unknown",47.81,0.274297919,0.692077884,-17.695875,145.534217,"Queensland tropical rain forests","Tropical & Subtropical Moist Broadleaf Forests",18.95050049,305.8435364,2083,80.52959442,16137,3.850666761,19316.75,"evergreen"
"Citronella_suaveolens_1319265081__L__1086-1570-2223-4177","Citronella_suaveolens_1319265081",1319265081,116.5478849,117.7861007,"Citronella suaveolens","unknown",124.86,0.268052901,1.246266206,-6.7167,145,"Central Range montane rain forests","Tropical & Subtropical Moist Broadleaf Forests",22.486166,72.13150024,3177,17.76685524,22285,1.781999946,16143.5,NA
"Citronella_suaveolens_2284166208__L__94-3445-996-5081","Citronella_suaveolens_2284166208",2284166208,129.518763,129.0653277,"Citronella suaveolens","unknown",37.15,0.131027832,1.14610801,-6.43,142.83,"Central Range montane rain forests","Tropical & Subtropical Moist Broadleaf Forests",23.71949959,67.3482666,4117,15.2544508,27444,1.488999963,16613.75,NA
